3,0.0, .7, 1300068
2,0.0, .7, 1199931
1,0.0, .7, 699987
0,0.0, .7, 899263
4,0.0, .8, 700728
3,0.0, .8, 1400081
2,0.0, .8, 1000051
1,0.0, .8, 1100016
0,0.0, .8, 1499976
4,0.0, .8, 1000018
3,0.0, .8, 1299946
2,0.0, .8, 1399872
1,0.0, .8, 1400030
0,0.0, .8, 1099809
4,.1, 0, 299975
3,.1, 0, 299975
2,.1, 0, 299834
1,.1, 0, 299959
0,.1, 0, 300011
4,.1, 0, 299990
3,.1, 0, 499967
2,.1, 0, 299950
1,.1, 0, 399990
0,.1, 0, 200061
4,.1, .1, 399987
3,.1, .1, 399961
2,.1, .1, 299934
1,.1, .1, 499960
0,.1, .1, 200059
4,.1, .1, 200155
3,.1, .1, 399835
2,.1, .1, 399997
1,.1, .1, 299951
0,.1, .1, 500001
4,.1, .2, 299977
3,.1, .2, 399980
2,.1, .2, 299989
1,.1, .2, 499969
0,.1, .2, 699873
4,.1, .2, 300022
3,.1, .2, 399977
2,.1, .2, 399880
1,.1, .2, 399943
0,.1, .2, 200131
4,.1, .3, 500200
3,.1, .3, 399936
2,.1, .3, 299987
1,.1, .3, 300089
0,.1, .3, 299959
4,.1, .3, 200043
3,.1, .3, 500050
2,.1, .3, 599823
1,.1, .3, 200103
0,.1, .3, 400051
4,.1, .4, 399958
3,.1, .4, 400074
2,.1, .4, 300022
1,.1, .4, 300050
0,.1, .4, 600030
4,.1, .4, 300003
3,.1, .4, 200162
2,.1, .4, 399935
1,.1, .4, 300077
0,.1, .4, 699907
4,.1, .5, 299992
3,.1, .5, 399935
2,.1, .5, 299994
1,.1, .5, 300123
0,.1, .5, 500097
4,.1, .5, 399968
3,.1, .5, 600001
2,.1, .5, 400058
1,.1, .5, 499944
0,.1, .5, 500026
4,.1, .6, 600016
3,.1, .6, 700010
2,.1, .6, 900053
1,.1, .6, 700088
0,.1, .6, 399883
4,.1, .6, 299972
3,.1, .6, 500071
2,.1, .6, 599957
1,.1, .6, 399927
0,.1, .6, 799949
4,.1, .7, 1099900
3,.1, .7, 400121
2,.1, .7, 2099989
1,.1, .7, 1299997
0,.1, .7, 600124
4,.1, .7, 1700068
3,.1, .7, 900166
2,.1, .7, 1399966
1,.1, .7, 800061
0,.1, .7, 800023
4,.1, .8, 1200051
3,.1, .8, 1099979
2,.1, .8, 700065
1,.1, .8, 1099933
0,.1, .8, 1199995
4,.1, .8, 1200058
3,.1, .8, 1800030
2,.1, .8, 1099975
1,.1, .8, 1999980
0,.1, .8, 1799857
4,.2, 0, 299985
3,.2, 0, 499851
2,.2, 0, 400025
1,.2, 0, 299966
0,.2, 0, 299987
4,.2, 0, 299997
3,.2, 0, 299979
2,.2, 0, 300008
1,.2, 0, 299968
0,.2, 0, 299973
4,.2, .1, 499930
3,.2, .1, 399936
2,.2, .1, 200124
1,.2, .1, 599935
0,.2, .1, 400015
4,.2, .1, 499954
3,.2, .1, 499934
2,.2, .1, 400123
1,.2, .1, 499977
0,.2, .1, 300085
4,.2, .2, 399950
3,.2, .2, 600079
2,.2, .2, 399901
1,.2, .2, 499975
0,.2, .2, 499857
4,.2, .2, 300123
3,.2, .2, 399913
2,.2, .2, 399974
1,.2, .2, 300088
0,.2, .2, 399907
4,.2, .3, 300045
3,.2, .3, 300056
2,.2, .3, 400103
1,.2, .3, 300080
0,.2, .3, 299898
4,.2, .3, 400090
3,.2, .3, 399931
2,.2, .3, 399939
1,.2, .3, 299951
0,.2, .3, 300039
4,.2, .4, 400074
3,.2, .4, 699932
2,.2, .4, 399967
1,.2, .4, 399908
0,.2, .4, 499991
4,.2, .4, 300092
3,.2, .4, 399929
2,.2, .4, 200028
1,.2, .4, 599962
0,.2, .4, 399886
4,.2, .5, 599884
3,.2, .5, 500037
2,.2, .5, 499932
1,.2, .5, 500027
0,.2, .5, 500054
4,.2, .5, 399971
3,.2, .5, 499924
2,.2, .5, 399993
1,.2, .5, 300144
0,.2, .5, 599970
4,.2, .6, 1000095
3,.2, .6, 499973
2,.2, .6, 200059
1,.2, .6, 400068
0,.2, .6, 900005
4,.2, .6, 399964
3,.2, .6, 499974
2,.2, .6, 600011
1,.2, .6, 599997
0,.2, .6, 799927
4,.2, .7, 800107
3,.2, .7, 700022
2,.2, .7, 399983
1,.2, .7, 699905
0,.2, .7, 799999
4,.2, .7, 1200005
3,.2, .7, 599914
2,.2, .7, 1100001
1,.2, .7, 1100131
0,.2, .7, 1199885
4,.2, .8, 999950
3,.2, .8, 1099903
2,.2, .8, 1399938
1,.2, .8, 2300051
0,.2, .8, 900034
4,.2, .8, 1899908
3,.2, .8, 1300090
2,.2, .8, 1699947
1,.2, .8, 1400026
0,.2, .8, 900067
4,.2, .9, 1799908
3,.2, .9, 2799952
2,.2, .9, 2999867
,.2, .9, 3399843
4,.2, .9, 3800023
3,.2, .9, 2699977
2,.2, .9, 2299904
1,.2, .9, 1899938
0,.2, .9, 3699970
4,.3, 0, 100080
3,.3, 0, 299981
2,.3, 0, 299974
1,.3, 0, 299975
0,.3, 0, 299985
4,.3, 0, 299967
3,.3, 0, 299962
2,.3, 0, 299943
1,.3, 0, 299958
0,.3, 0, 299981
4,.3, .1, 300009
3,.3, .1, 299939
2,.3, .1, 399967
1,.3, .1, 400034
0,.3, .1, 299989
4,.3, .1, 399967
3,.3, .1, 400005
2,.3, .1, 499970
1,.3, .1, 299980
0,.3, .1, 200102
4,.3, .2, 299969
3,.3, .2, 350080
2,.3, .2, 200133
1,.3, .2, 399934
0,.3, .2, 299922
4,.3, .2, 300111
3,.3, .2, 7818879
2,.3, .2, 262724
1,.3, .2, 299937
0,.3, .2, 399940
4,.3, .3, 299945
3,.3, .3, 200094
2,.3, .3, 400094
1,.3, .3, 450616
0,.3, .3, 399919
4,.3, .3, 499989
3,.3, .3, 300059
2,.3, .3, 500011
1,.3, .3, 200057
0,.3, .3, 381230
4,.3, .4, 200063
3,.3, .4, 300020
2,.3, .4, 300018
1,.3, .4, 399945
0,.3, .4, 400000
4,.3, .4, 200043
3,.3, .4, 300035
2,.3, .4, 410375
1,.3, .4, 300104
0,.3, .4, 400019
4,.3, .5, 600051
3,.3, .5, 700021
2,.3, .5, 400100
1,.3, .5, 499936
0,.3, .5, 499950
4,.3, .5, 999981
3,.3, .5, 300064
2,.3, .5, 400074
1,.3, .5, 299978
0,.3, .5, 500036
4,.3, .6, 399984
3,.3, .6, 1200013
2,.3, .6, 400052
1,.3, .6, 600091
0,.3, .6, 600028
4,.3, .6, 600020
3,.3, .6, 300031
2,.3, .6, 1000024
1,.3, .6, 699962
0,.3, .6, 500109
4,.3, .7, 1700074
3,.3, .7, 1400097
2,.3, .7, 599949
1,.3, .7, 999944
0,.3, .7, 500014
4,.3, .7, 1099985
3,.3, .7, 999946
2,.3, .7, 500057
1,.3, .7, 900032
0,.3, .7, 600116
4,.3, .8, 1300030
3,.3, .8, 1099957
2,.3, .8, 1698513
1,.3, .8, 1099904
0,.3, .8, 1300034
4,.3, .8, 999910
3,.3, .8, 1799985
2,.3, .8, 1600093
1,.3, .8, 2000046
0,.3, .8, 1299967
4,.3, .9, 1799981
3,.3, .9, 4300019
,.3, .9, 3599863
4,.3, .9, 1600040
3,.3, .9, 1500022
2,.3, .9, 3200015
1,.3, .9, 2800050
0,.3, .9, 2700022
4,.4, 0, 399942
3,.4, 0, 300020
2,.4, 0, 399992
1,.4, 0, 299974
0,.4, 0, 299941
4,.4, 0, 299823
3,.4, 0, 399964
2,.4, 0, 299964
1,.4, 0, 399996
0,.4, 0, 299928
4,.4, .1, 299971
3,.4, .1, 499885
2,.4, .1, 399965
1,.4, .1, 299967
0,.4, .1, 299990
4,.4, .1, 299348
3,.4, .1, 200115
2,.4, .1, 399870
1,.4, .1, 300097
0,.4, .1, 499911
4,.4, .2, 500074
3,.4, .2, 200126
2,.4, .2, 200089
1,.4, .2, 399902
0,.4, .2, 399932
4,.4, .2, 200032
3,.4, .2, 300056
2,.4, .2, 300003
1,.4, .2, 299996
0,.4, .2, 300035
4,.4, .3, 299877
3,.4, .3, 500044
2,.4, .3, 400043
1,.4, .3, 299999
0,.4, .3, 299867
4,.4, .3, 499917
3,.4, .3, 499921
2,.4, .3, 499891
1,.4, .3, 500080
0,.4, .3, 300105
4,.4, .4, 399984
3,.4, .4, 499116
2,.4, .4, 499897
1,.4, .4, 499990
0,.4, .4, 300015
4,.4, .4, 599792
3,.4, .4, 400062
2,.4, .4, 499885
1,.4, .4, 499982
0,.4, .4, 400022
4,.4, .5, 599455
3,.4, .5, 400037
2,.4, .5, 399944
1,.4, .5, 399925
0,.4, .5, 399921
4,.4, .5, 799953
3,.4, .5, 500165
2,.4, .5, 400022
1,.4, .5, 499976
0,.4, .5, 499976
4,.4, .6, 700029
3,.4, .6, 700093
2,.4, .6, 799965
1,.4, .6, 300024
0,.4, .6, 900050
4,.4, .6, 600004
3,.4, .6, 699923
2,.4, .6, 1100039
1,.4, .6, 899283
0,.4, .6, 600006
4,.4, .7, 899956
3,.4, .7, 700012
2,.4, .7, 899879
1,.4, .7, 1799976
0,.4, .7, 499960
4,.4, .7, 799902
3,.4, .7, 599931
2,.4, .7, 699906
1,.4, .7, 1199951
0,.4, .7, 1000073
4,.4, .8, 700027
3,.4, .8, 1100027
2,.4, .8, 599351
1,.4, .8, 1200069
0,.4, .8, 1199929
4,.4, .8, 2999988
3,.4, .8, 799960
2,.4, .8, 1600031
1,.4, .8, 1400012
0,.4, .8, 900054
4,.4, .9, 1703981
3,.4, .9, 1599919
2,.4, .9, 2299885
1,.4, .9, 2799937
0,.4, .9, 1700061
4,.4, .9, 1100028
3,.4, .9, 1499971
2,.4, .9, 1299986
1,.4, .9, 2700071
0,.4, .9, 2500018
4,.5, 0, 299173
3,.5, 0, 300000
2,.5, 0, 299956
1,.5, 0, 300011
0,.5, 0, 300001
4,.5, 0, 398578
3,.5, 0, 299981
2,.5, 0, 299970
1,.5, 0, 499881
0,.5, 0, 300000
4,.5, .1, 198657
3,.5, .1, 299989
2,.5, .1, 300044
1,.5, .1, 399990
0,.5, .1, 300002
4,.5, .1, 299291
3,.5, .1, 200058
2,.5, .1, 300045
1,.5, .1, 399897
0,.5, .1, 299971
4,.5, .2, 399971
3,.5, .2, 200112
2,.5, .2, 300013
1,.5, .2, 299961
0,.5, .2, 299963
4,.5, .2, 399993
3,.5, .2, 499909
2,.5, .2, 299959
1,.5, .2, 299934
0,.5, .2, 299964
4,.5, .3, 200033
3,.5, .3, 399315
2,.5, .3, 300041
1,.5, .3, 500010
0,.5, .3, 200099
4,.5, .3, 299940
3,.5, .3, 299966
2,.5, .3, 699880
1,.5, .3, 400043
0,.5, .3, 400042
4,.5, .4, 299880
3,.5, .4, 500048
2,.5, .4, 299892
1,.5, .4, 399271
0,.5, .4, 300081
4,.5, .4, 500048
3,.5, .4, 300017
2,.5, .4, 399900
1,.5, .4, 500036
0,.5, .4, 300022
4,.5, .5, 300087
3,.5, .5, 400023
2,.5, .5, 500054
1,.5, .5, 499921
0,.5, .5, 499995
4,.5, .5, 299995
3,.5, .5, 200070
2,.5, .5, 499978
1,.5, .5, 400007
0,.5, .5, 400023
4,.5, .6, 499963
3,.5, .6, 1100043
2,.5, .6, 400039
1,.5, .6, 300086
0,.5, .6, 600460
4,.5, .6, 899989
3,.5, .6, 300004
2,.5, .6, 400051
1,.5, .6, 700784
0,.5, .6, 499933
4,.5, .7, 1200926
3,.5, .7, 900053
2,.5, .7, 700109
1,.5, .7, 899967
0,.5, .7, 699947
4,.5, .7, 1200067
3,.5, .7, 699989
2,.5, .7, 2199937
1,.5, .7, 700768
0,.5, .7, 1899948
4,.5, .8, 1800027
3,.5, .8, 2399529
2,.5, .8, 1199998
1,.5, .8, 1200007
0,.5, .8, 3100060
4,.5, .8, 1400062
3,.5, .8, 2599944
2,.5, .8, 1500005
1,.5, .8, 1500039
0,.5, .8, 1300018
4,.5, .9, 1799909
3,.5, .9, 3100076
2,.5, .9, 2600069
1,.5, .9, 3899937
0,.5, .9, 2900058
4,.5, .9, 3700085
3,.5, .9, 2500042
2,.5, .9, 6200055
1,.5, .9, 2400092
0,.5, .9, 3300111
4,.6, 0, 300004
3,.6, 0, 399974
2,.6, 0, 399992
1,.6, 0, 299970
0,.6, 0, 499892
4,.6, 0, 300010
3,.6, 0, 300016
2,.6, 0, 300020
1,.6, 0, 299299
0,.6, 0, 299974
4,.6, .1, 300113
3,.6, .1, 200121
2,.6, .1, 399919
1,.6, .1, 299936
0,.6, .1, 399924
4,.6, .1, 399888
3,.6, .1, 299997
2,.6, .1, 799906
1,.6, .1, 399881
0,.6, .1, 399986
4,.6, .2, 499980
3,.6, .2, 299996
2,.6, .2, 399166
1,.6, .2, 499920
0,.6, .2, 399969
4,.6, .2, 300155
3,.6, .2, 399989
2,.6, .2, 499883
1,.6, .2, 299981
0,.6, .2, 300157
4,.6, .3, 499907
3,.6, .3, 399961
2,.6, .3, 499952
1,.6, .3, 499959
0,.6, .3, 399959
4,.6, .3, 799840
3,.6, .3, 299933
2,.6, .3, 200012
1,.6, .3, 300017
0,.6, .3, 400002
4,.6, .4, 500071
3,.6, .4, 500101
2,.6, .4, 799904
1,.6, .4, 499997
0,.6, .4, 300058
4,.6, .4, 600030
3,.6, .4, 300193
2,.6, .4, 500023
1,.6, .4, 500011
0,.6, .4, 300064
4,.6, .5, 399248
3,.6, .5, 500037
2,.6, .5, 399896
1,.6, .5, 400027
0,.6, .5, 200140
4,.6, .5, 500085
3,.6, .5, 599985
2,.6, .5, 300042
1,.6, .5, 299963
0,.6, .5, 400063
4,.6, .6, 800080
3,.6, .6, 400051
2,.6, .6, 1199880
1,.6, .6, 800056
0,.6, .6, 299957
4,.6, .6, 500079
3,.6, .6, 1100113
2,.6, .6, 899980
1,.6, .6, 500029
0,.6, .6, 400057
4,.6, .7, 799943
3,.6, .7, 599772
2,.6, .7, 999975
1,.6, .7, 899992
0,.6, .7, 699997
4,.6, .7, 1099898
3,.6, .7, 800041
2,.6, .7, 899923
1,.6, .7, 600074
0,.6, .7, 1199941
4,.6, .8, 999982
3,.6, .8, 1899991
2,.6, .8, 1399975
1,.6, .8, 999986
0,.6, .8, 1200038
4,.6, .8, 1299998
3,.6, .8, 1500096
2,.6, .8, 899985
1,.6, .8, 1099889
0,.6, .8, 1899994
4,.6, .9, 4500062
3,.6, .9, 1400013
2,.6, .9, 2799984
1,.6, .9, 2899985
0,.6, .9, 2299990
4,.6, .9, 1600097
3,.6, .9, 3299818
4,.7, 0, 299997
3,.7, 0, 299961
2,.7, 0, 299997
1,.7, 0, 299935
0,.7, 0, 299988
4,.7, 0, 299930
3,.7, 0, 299978
2,.7, 0, 299989
1,.7, 0, 299988
0,.7, 0, 299956
4,.7, .1, 299992
3,.7, .1, 499867
2,.7, .1, 399873
1,.7, .1, 399998
0,.7, .1, 100119
4,.7, .1, 199996
3,.7, .1, 499861
2,.7, .1, 200167
1,.7, .1, 499941
0,.7, .1, 200100
4,.7, .2, 400072
3,.7, .2, 499936
2,.7, .2, 599962
1,.7, .2, 299969
0,.7, .2, 399966
4,.7, .2, 399959
3,.7, .2, 299982
2,.7, .2, 499937
1,.7, .2, 200018
0,.7, .2, 399958
,.7, .3, 199874
4,0.7, 0.3, 400063
4,0.7, 0.3, 200071
3,0.7, 0.3, 300117
2,0.7, 0.3, 399909
1,0.7, 0.3, 299996
0,0.7, 0.3, 499886
4,0.7, .4, 799931
3,0.7, .4, 599874
2,0.7, .4, 600049
1,0.7, .4, 300040
0,0.7, .4, 600022
4,0.7, .4, 400049
3,0.7, .4, 300033
2,0.7, .4, 700027
1,0.7, .4, 300014
0,0.7, .4, 500035
4,0.7, .5, 900059
3,0.7, .5, 400101
2,0.7, .5, 599952
1,0.7, .5, 799942
0,0.7, .5, 300005
4,0.7, .5, 800008
3,0.7, .5, 599976
2,0.7, .5, 300116
1,0.7, .5, 799942
0,0.7, .5, 499914
4,0.7, .6, 1100068
3,0.7, .6, 400138
2,0.7, .6, 400104
1,0.7, .6, 798533
0,0.7, .6, 799992
4,0.7, .6, 899962
3,0.7, .6, 700051
2,0.7, .6, 600072
1,0.7, .6, 499924
0,0.7, .6, 398976
4,0.7, .7, 799919
3,0.7, .7, 899961
2,0.7, .7, 1200050
1,0.7, .7, 600065
0,0.7, .7, 400001
4,0.7, .7, 900077
3,0.7, .7, 499889
2,0.7, .7, 600019
1,0.7, .7, 600030
0,0.7, .7, 500147
,0.7, .8, 2399842
,0.7, .8, 300151
4,0.7, 0.8, 1703977
3,0.7, 0.8, 1700010
2,0.7, 0.8, 600031
1,0.7, 0.8, 600070
0,0.7, 0.8, 999975
4,0.7, 0.8, 1899977
3,0.7, 0.8, 899883
2,0.7, 0.8, 999968
1,0.7, 0.8, 700033
0,0.7, 0.8, 1999958
4,0.7, .9, 2299994
3,0.7, .9, 3299867
4,0.7, 0.9, 3899984
3,0.7, 0.9, 1599922
2,0.7, 0.9, 3500019
1,0.7, 0.9, 1800080
0,0.7, 0.9, 2400032
4,.8, 0, 299977
3,.8, 0, 299969
2,.8, 0, 300036
1,.8, 0, 399958
0,.8, 0, 299986
4,.8, 0, 300018
3,.8, 0, 299987
2,.8, 0, 299972
1,.8, 0, 299994
0,.8, 0, 300009
4,.8, .1, 399905
3,.8, .1, 200105
2,.8, .1, 200038
1,.8, .1, 399964
0,.8, .1, 499951
4,.8, .1, 400018
3,.8, .1, 399924
2,.8, .1, 399944
1,.8, .1, 499966
0,.8, .1, 299965
4,.8, .2, 499967
3,.8, .2, 499951
,.8, .2, 99922
4,0.8, 0.2, 300093
3,0.8, 0.2, 299954
2,0.8, 0.2, 400102
1,0.8, 0.2, 499880
0,0.8, 0.2, 299960
4,0.8, 0.2, 300011
3,0.8, 0.2, 300022
2,0.8, 0.2, 299987
1,0.8, 0.2, 499877
0,0.8, 0.2, 400015
4,0.8, .3, 599976
3,0.8, .3, 400050
2,0.8, .3, 400033
1,0.8, .3, 300028
0,0.8, .3, 500001
4,0.8, .3, 400032
3,0.8, .3, 300071
2,0.8, .3, 299896
1,0.8, .3, 399957
0,0.8, .3, 499916
4,0.8, .4, 399965
3,0.8, .4, 399972
2,0.8, .4, 299941
1,0.8, .4, 500008
0,0.8, .4, 400070
4,0.8, .4, 400082
3,0.8, .4, 300020
2,0.8, .4, 399864
1,0.8, .4, 400031
0,0.8, .4, 799977
4,0.8, .5, 500049
3,0.8, .5, 500069
2,0.8, .5, 400058
1,0.8, .5, 400020
,0.8, .5, 299871
4,0.8, .5, 899890
3,0.8, .5, 599956
2,0.8, .5, 799989
1,0.8, .5, 300040
0,0.8, .5, 500065
4,0.8, .6, 600107
3,0.8, .6, 499943
2,0.8, .6, 700000
1,0.8, .6, 599969
4,0.8, 0.6, 600071
3,0.8, 0.6, 500065
2,0.8, 0.6, 600002
1,0.8, 0.6, 699986
0,0.8, 0.6, 400018
4,0.8, .7, 699374
3,0.8, .7, 1699937
,0.8, .7, 1499884
,0.8, .7, 899934
,0.8, .7, 100055
4,0.8, 0.7, 1200094
3,0.8, 0.7, 800020
2,0.8, 0.7, 999918
1,0.8, 0.7, 1300102
0,0.8, 0.7, 900058
4,0.8, .8, 1499959
3,0.8, .8, 1599970
2,0.8, .8, 1199547
,0.8, .8, 899892
,0.8, .8, 599991
,.9, 0, 99912
4,.9, .1, 299961
,.9, .1, 99954
,.9, .1, 99941
,.9, .1, 100074
,.9, .1, 99867
,.9, .1, 300034
0,.9, .1, 299925
,.9, .2, 99953
3,.9, .2, 599903
,.9, .2, 100024
,.9, .2, 100018
,.9, .2, 1899915
4,.9, .2, 499960
3,.9, .2, 899922
2,.9, .2, 200100
1,.9, .2, 200002
,.9, .2, 2999473
4,.9, .3, 400068
,.9, .3, 199952
2,.9, .3, 299939
1,.9, .3, 400042
0,.9, .3, 400019
4,.9, .4, 500034
3,.9, .4, 600027
2,.9, .4, 500581
,.9, .4, 399901
,.9, .4, 100078
4,.9, .4, 400039
4,.9, .5, 498328
3,.9, .5, 399965
2,.9, .5, 399871
1,.9, .5, 500241
0,.9, .5, 499973
4,.9, .5, 299875
4,.9, .6, 399976
3,.9, .6, 499891
2,.9, .6, 599906
1,.9, .6, 600010
0,.9, .6, 1000000
,.9, .7, 599895
3,.9, .7, 700101
4,.9, .7, 899945
4,0.9, 0.6, 699939
,0.9, 0.6, 399917
2,0.9, 0.6, 500055
1,0.9, 0.6, 600060
4,0.1, 0.9, 2500137
3,0.1, 0.9, 2600068
2,0.1, 0.9, 1399957
1,0.1, 0.9, 2999957
0,0.1, 0.9, 1699216
4,0.1, 0.9, 1799950
3,0.1, 0.9, 2699307
2,0.1, 0.9, 2799543
1,0.1, 0.9, 2200071
0,0.1, 0.9, 1799972
,0.9, 0.1, 99915
3,0.9, 0.1, 300015
2,0.9, 0.1, 699945
1,0.9, 0.1, 200100
,0.9, 0.1, 99932
4,0.9, 0.1, 299987
,0.9, 0.1, 199967
,0.9, 0.1, 200019
1,0.9, 0.1, 100085
4,0.9, 0.7, 899935
3,0.9, 0.7, 499355
2,0.9, 0.7, 799962
,0.9, 0.7, 499894
